"","hosttype","hostname","hostorder","hostfamily","hostenv","location","lat","long","gmpdprotname","prev","numhosts","numsamples","ID","protname"
"2028","carnivores","Puma concolor","Carnivora","Felidae","terrestrial","Vancouver Island, British Columbia",49.65,-125.45,"Toxoplasma gondii",1,1,1,2028,"Toxoplasma gondii"
"2029","carnivores","Puma concolor","Carnivora","Felidae","terrestrial","Vancouver Island, British Columbia",49.65,-125.45,"Toxoplasma gondii",0.917,12,12,2029,"Toxoplasma gondii"
"2030","carnivores","Puma concolor","Carnivora","Felidae","terrestrial","Courtenay, Vancouver Island",49.69,-124.98,"Toxoplasma gondii",1,2,2,2030,"Toxoplasma gondii"
"2031","carnivores","Puma concolor","Carnivora","Felidae","terrestrial","Gold River, Vancourver Island",49.78,-126.05,"Toxoplasma gondii",0.5,2,2,2031,"Toxoplasma gondii"
"2032","carnivores","Puma concolor","Carnivora","Felidae","terrestrial","Gold River, Vancourver Island",49.78,-126.05,"Toxoplasma gondii",1,1,1,2032,"Toxoplasma gondii"
"2033","carnivores","Puma concolor","Carnivora","Felidae","terrestrial","Ladysmith, Vancouver Island",48.98,-123.82,"Toxoplasma gondii",1,1,1,2033,"Toxoplasma gondii"
"2034","carnivores","Puma concolor","Carnivora","Felidae","terrestrial","Nanaimo, Vancouver Island",49.2,-124.32,"Toxoplasma gondii",1,1,1,2034,"Toxoplasma gondii"
"2035","carnivores","Puma concolor","Carnivora","Felidae","terrestrial","Parksville, Vancouver Island, Canada",49.32,-124.31,"Toxoplasma gondii",1,1,1,2035,"Toxoplasma gondii"
"2036","carnivores","Puma concolor","Carnivora","Felidae","terrestrial","Parksville, Vancouver Island, Canada",49.32,-124.31,"Toxoplasma gondii",1,1,1,2036,"Toxoplasma gondii"
"2037","carnivores","Puma concolor","Carnivora","Felidae","terrestrial","Parksville, Vancouver Island, Canada",49.32,-124.31,"Toxoplasma gondii",1,3,3,2037,"Toxoplasma gondii"
"2038","carnivores","Puma concolor","Carnivora","Felidae","terrestrial","Parksville, Vancouver Island, Canada",49.32,-124.31,"Toxoplasma gondii",1,1,1,2038,"Toxoplasma gondii"
"2039","carnivores","Puma concolor","Carnivora","Felidae","terrestrial","Port Alberni, Vancouver Island",49.23,-124.81,"Toxoplasma gondii",1,1,1,2039,"Toxoplasma gondii"
"2040","carnivores","Puma concolor","Carnivora","Felidae","terrestrial","Port Renfrew, Vancouver Island",48.55,-124.42,"Toxoplasma gondii",1,2,2,2040,"Toxoplasma gondii"
"2041","carnivores","Puma concolor","Carnivora","Felidae","terrestrial","Port Renfrew, Vancouver Island",48.55,-124.42,"Toxoplasma gondii",1,1,1,2041,"Toxoplasma gondii"
"2042","carnivores","Puma concolor","Carnivora","Felidae","terrestrial","Port Renfrew, Vancouver Island",48.55,-124.42,"Toxoplasma gondii",1,1,1,2042,"Toxoplasma gondii"
"2043","carnivores","Puma concolor","Carnivora","Felidae","terrestrial","Parksville, Vancouver Island, Canada",49.32,-124.31,"Toxoplasma gondii",0.5,2,2,2043,"Toxoplasma gondii"
"2044","carnivores","Puma concolor","Carnivora","Felidae","terrestrial","Sayward, Vancourver Island",50.38,-125.96,"Toxoplasma gondii",1,1,1,2044,"Toxoplasma gondii"
"2045","carnivores","Puma concolor","Carnivora","Felidae","terrestrial","Sooke, Vancourver Island",48.4,-123.7,"Toxoplasma gondii",1,1,1,2045,"Toxoplasma gondii"
"2046","carnivores","Puma concolor","Carnivora","Felidae","terrestrial","Vancouver Island, British Columbia",49.65,-125.45,"Toxoplasma gondii",0.875,16,16,2046,"Toxoplasma gondii"
"2047","carnivores","Puma concolor","Carnivora","Felidae","terrestrial","Dade, Collier, and Glades counties Florida",27.66,-81.52,"Toxoplasma gondii",0.2,5,5,2047,"Toxoplasma gondii"
"2048","carnivores","Puma concolor","Carnivora","Felidae","terrestrial","Arizona state, USA",34.05,-111.09,"Toxoplasma gondii",0.2,15,15,2048,"Toxoplasma gondii"
"2049","carnivores","Puma concolor","Carnivora","Felidae","terrestrial","California state, USA",36.78,-119.42,"Toxoplasma gondii",0.344,96,96,2049,"Toxoplasma gondii"
"2050","carnivores","Puma concolor","Carnivora","Felidae","terrestrial","Coastal Range, California",37.05,-122.03,"Toxoplasma gondii",0.306,49,49,2050,"Toxoplasma gondii"
"2051","carnivores","Puma concolor","Carnivora","Felidae","terrestrial","Colorado state, USA",39.55,-105.78,"Toxoplasma gondii",1,4,4,2051,"Toxoplasma gondii"
"2052","carnivores","Puma concolor","Carnivora","Felidae","terrestrial","Florida, USA",27.66,-81.52,"Toxoplasma gondii",0.081,37,37,2052,"Toxoplasma gondii"
"2053","carnivores","Puma concolor","Carnivora","Felidae","terrestrial","Idaho state, USA",44.39,-114.66,"Toxoplasma gondii",0.088,57,57,2053,"Toxoplasma gondii"
"2054","carnivores","Puma concolor","Carnivora","Felidae","terrestrial","Oregon",43.94,-120.55,"Toxoplasma gondii",0.273,11,11,2054,"Toxoplasma gondii"
"2055","carnivores","Puma concolor","Carnivora","Felidae","terrestrial","Sierra Nevada, California",39.55,-120.25,"Toxoplasma gondii",0.385,26,26,2055,"Toxoplasma gondii"
"2056","carnivores","Puma concolor","Carnivora","Felidae","terrestrial","Southern California (Imperial, Los Angeles, Orange, Riverside, San Bernardino, San Diego and Ventura counties)",33.95,-117.4,"Toxoplasma gondii",0.538,13,13,2056,"Toxoplasma gondii"
"2057","carnivores","Puma concolor","Carnivora","Felidae","terrestrial","Texas",31.49,-99.36,"Toxoplasma gondii",0.1,40,40,2057,"Toxoplasma gondii"
"2058","carnivores","Puma concolor","Carnivora","Felidae","terrestrial","Wyoming, USA",43.08,-107.29,"Toxoplasma gondii",0.118,51,51,2058,"Toxoplasma gondii"
"2059","carnivores","Puma concolor","Carnivora","Felidae","terrestrial","California Coast",36.65,-121.79,"Toxoplasma gondii",0.186,27,27,2059,"Toxoplasma gondii"
"2060","carnivores","Puma concolor","Carnivora","Felidae","terrestrial","Coastal Range, Central Valley, and Mountain High Desert, California",36.78,-119.42,"Toxoplasma gondii",0.58,36,36,2060,"Toxoplasma gondii"
"2061","carnivores","Puma concolor","Carnivora","Felidae","terrestrial","Canada",56.13,-106.35,"Toxoplasma gondii",0.07,15,15,2061,"Toxoplasma gondii"
"2062","carnivores","Puma concolor","Carnivora","Felidae","terrestrial","California (14 unspecified geographic areas)",36.78,-119.42,"Toxoplasma gondii",0.5,2,2,2062,"Toxoplasma gondii"
"2063","carnivores","Puma concolor","Carnivora","Felidae","terrestrial","Southern Florida",27.66,-81.52,"Toxoplasma gondii",0.09,32,32,2063,"Toxoplasma gondii"
"2064","carnivores","Pusa hispida","Carnivora","Phocidae","marine","Nunavik, Quebec, Canada",55.29,-77.73,"Giardia intestinalis",0.77,35,35,2064,"Giardia intestinalis"
"2065","carnivores","Pusa hispida","Carnivora","Phocidae","marine","Nunavik, Quebec, Canada",55.29,-77.73,"Giardia intestinalis",0.8,55,55,2065,"Giardia intestinalis"
"2066","carnivores","Pusa hispida","Carnivora","Phocidae","marine","Nunavik, Quebec, Canada",55.29,-77.73,"Giardia intestinalis",0.86,7,7,2066,"Giardia intestinalis"
"2067","carnivores","Pusa hispida","Carnivora","Phocidae","marine","coastal waters of Southeast Alaska to the Bering Strait",65.89,-168.39,"Neospora caninum",0.125,32,32,2067,"Neospora caninum"
"2068","carnivores","Pusa hispida","Carnivora","Phocidae","marine","coastal waters of Southeast Alaska to the Bering Strait",65.89,-168.39,"Toxoplasma gondii",0.156,32,32,2068,"Toxoplasma gondii"
"2069","carnivores","Pusa hispida","Carnivora","Phocidae","marine","Svalbard, Norway",78,16,"Toxoplasma gondii",0.2,80,80,2069,"Toxoplasma gondii"
"2070","carnivores","Pusa hispida","Carnivora","Phocidae","marine","Svalbard, Norway",78,16,"Toxoplasma gondii",0.158,38,38,2070,"Toxoplasma gondii"
"2071","carnivores","Pusa hispida","Carnivora","Phocidae","marine","Svalbard, Norway",78,16,"Toxoplasma gondii",0.222,99,99,2071,"Toxoplasma gondii"
"2072","carnivores","Pusa hispida","Carnivora","Phocidae","marine","Svalbard, Norway",78,16,"Toxoplasma gondii",0.316,19,19,2072,"Toxoplasma gondii"
"2073","carnivores","Pusa hispida","Carnivora","Phocidae","marine","Svalbard, Norway",78,16,"Toxoplasma gondii",0.166,163,163,2073,"Toxoplasma gondii"
"2074","carnivores","Pusa hispida","Carnivora","Phocidae","marine","Svalbard, Norway",78,16,"Toxoplasma gondii",0.187,262,262,2074,"Toxoplasma gondii"
"2075","carnivores","Pusa hispida","Carnivora","Phocidae","marine","Svalbard, Norway",78,16,"Toxoplasma gondii",0.176,125,125,2075,"Toxoplasma gondii"
"2076","ungulates","Rangifer tarandus","Artiodactyla","Cervidae","terrestrial","Northwest territories, northern British Columbia, Alberta, Saskatchewan and Manitoba",NA,NA,"Besnoitia tarandi",0.09,418,418,2076,"Besnoitia tarandi"
"2077","ungulates","Rangifer tarandus","Artiodactyla","Cervidae","terrestrial","Finland",61.92,25.75,"Besnoitia tarandi",0.029,735,NA,2077,"Besnoitia tarandi"
"2078","ungulates","Rangifer tarandus","Artiodactyla","Cervidae","terrestrial","Castilla-La Mancha, Spain",39.28,-3.1,"Eimeria hreindyria",0.018,56,56,2078,"Eimeria hreindyria"
"2079","ungulates","Rangifer tarandus","Artiodactyla","Cervidae","terrestrial","Gerpir, Iceland",65.07,-13.97,"Eimeria mayeri",0.04,NA,50,2079,"Eimeria mayeri"
"2080","ungulates","Rangifer tarandus","Artiodactyla","Cervidae","terrestrial","Heinabergsdalur Valley, Iceland",64.99,-18.59,"Eimeria mayeri",0.04,NA,50,2080,"Eimeria mayeri"
"2081","ungulates","Rangifer tarandus","Artiodactyla","Cervidae","terrestrial","Vesturoraefi, Iceland",64.85,-15.72,"Eimeria mayeri",0.01,NA,95,2081,"Eimeria mayeri"
"2082","ungulates","Rangifer tarandus","Artiodactyla","Cervidae","terrestrial","Heinabergsdalur Valley, Iceland",64.99,-18.59,"Eimeria rangiferis",0.01,NA,50,2082,"Eimeria rangiferis"
"2083","ungulates","Rangifer tarandus","Artiodactyla","Cervidae","terrestrial","Vesturoraefi, Iceland",64.85,-15.72,"Eimeria rangiferis",0.01,NA,95,2083,"Eimeria rangiferis"
"2084","ungulates","Rangifer tarandus","Artiodactyla","Cervidae","terrestrial","Hedmark, Norway",61.45,11.41,"Giardia intestinalis",0.1,70,70,2084,"Giardia intestinalis"
"2085","ungulates","Rangifer tarandus","Artiodactyla","Cervidae","terrestrial","Sor-Trondelag, Noway",63.12,10.39,"Giardia intestinalis",0.03,65,65,2085,"Giardia intestinalis"
"2086","ungulates","Rangifer tarandus","Artiodactyla","Cervidae","terrestrial","Iceland",64.99,-18.59,"Sarcocystis hardangeri",NA,36,36,2086,"Sarcocystis hardangeri"
"2087","ungulates","Rangifer tarandus","Artiodactyla","Cervidae","terrestrial","Iceland",64.99,-18.59,"Sarcocystis rangi",NA,36,36,2087,"Sarcocystis rangi"
"2088","ungulates","Rangifer tarandus","Artiodactyla","Cervidae","terrestrial","Iceland",64.99,-18.59,"Sarcocystis tarandivulpes",NA,36,36,2088,"Sarcocystis tarandivulpes"
"2089","ungulates","Rangifer tarandus","Artiodactyla","Cervidae","terrestrial","northern Norway",60.47,8.47,"Sarcocystis tarandivulpes",NA,NA,NA,2089,"Sarcocystis tarandivulpes"
"2090","ungulates","Rangifer tarandus","Artiodactyla","Cervidae","terrestrial","Norway",60.47,8.47,"Toxoplasma gondii",0.014,437,437,2090,"Toxoplasma gondii"
"2091","ungulates","Rangifer tarandus","Artiodactyla","Cervidae","terrestrial","Norway",60.47,8.47,"Toxoplasma gondii",0.005,431,431,2091,"Toxoplasma gondii"
"2092","ungulates","Rangifer tarandus","Artiodactyla","Cervidae","terrestrial","Norway",60.47,8.47,"Toxoplasma gondii",0.014,437,437,2092,"Toxoplasma gondii"
"2093","ungulates","Rangifer tarandus","Artiodactyla","Cervidae","terrestrial","Norway",60.47,8.47,"Toxoplasma gondii",0.014,422,422,2093,"Toxoplasma gondii"
"2094","ungulates","Rangifer tarandus","Artiodactyla","Cervidae","terrestrial","Norway",60.47,8.47,"Toxoplasma gondii",0.011,91,91,2094,"Toxoplasma gondii"
"2095","ungulates","Rangifer tarandus","Artiodactyla","Cervidae","terrestrial","Norway",60.47,8.47,"Toxoplasma gondii",0.01,866,866,2095,"Toxoplasma gondii"
"2096","ungulates","Redunca redunca","Artiodactyla","Bovidae","terrestrial","Ruma National Park",-7.53,34.66,"Trypanosoma congolense",1,1,1,2096,"Trypanosoma congolense"
"2097","ungulates","Rupicapra pyrenaica","Artiodactyla","Bovidae","terrestrial","Vallfosca Valley, Spain",41.63,0.6,"Toxoplasma gondii",1,1,1,2097,"Toxoplasma gondii"
"2098","ungulates","Rupicapra pyrenaica","Artiodactyla","Bovidae","terrestrial","Aiguestortes i Estany de Sant Maurici National Park, Spain",42.58,0.93,"Toxoplasma gondii",NA,1,1,2098,"Toxoplasma gondii"
"2099","ungulates","Rupicapra rupicapra","Artiodactyla","Bovidae","terrestrial","Italy",41.87,12.57,"Babesia divergens",0.111,9,9,2099,"Babesia divergens"
"2100","ungulates","Rupicapra rupicapra","Artiodactyla","Bovidae","terrestrial","Italy",41.87,12.57,"Babesia ovis",0.111,9,9,2100,"Babesia ovis"
"2101","ungulates","Rupicapra rupicapra","Artiodactyla","Bovidae","terrestrial","Trentino region, Italy",46.07,11.12,"Neospora caninum",0.014,503,503,2101,"Neospora caninum"
"2102","ungulates","Rupicapra rupicapra","Artiodactyla","Bovidae","terrestrial","Orobie Alps, Northern Italy",46.01,9.99,"Neospora caninum",0.21,67,67,2102,"Neospora caninum"
"2103","ungulates","Rupicapra rupicapra","Artiodactyla","Bovidae","terrestrial","Bachental hunting district, Tyrol (Austria) and Buching hunting district, Bavaria (Germany)",47.2,11.5,"Sarcocystis cornagliai",NA,NA,NA,2103,"Sarcocystis cornagliai"
"2104","ungulates","Rupicapra rupicapra","Artiodactyla","Bovidae","terrestrial","Orobie Alps, Northern Italy",46.01,9.99,"Toxoplasma gondii",0.05,108,108,2104,"Toxoplasma gondii"
"2105","ungulates","Rusa unicolor","Artiodactyla","Cervidae","terrestrial","Ranthambhore National Park, Rajasthan",26.02,76.5,"Trypanosoma evansi",0.44,83,83,2105,"Trypanosoma evansi"
"2106","primates","Saguinus bicolor","Primates","Callitrichidae","terrestrial","Manaus",-1.5,-46.18,"Trypanosoma cruzi",NA,1,NA,2106,"Trypanosoma cruzi"
"2107","primates","Saguinus fuscicollis","Primates","Callitrichidae","terrestrial","Tampobata Research Center",-12.7,-69.2,"Iodamoeba butschlii",0.25,4,4,2107,"Iodamoeba butschlii"
"2108","primates","Saguinus fuscicollis","Primates","Callitrichidae","terrestrial","Placido de Castro, Brazil",10.28103,-67.13768,"Trypanosoma cruzi",NA,1,NA,2108,"Trypanosoma cruzi"
"2109","primates","Saguinus fuscicollis","Primates","Callitrichidae","terrestrial","Samuel",-8.16,-62.43,"Trypanosoma cruzi",0.261,23,23,2109,"Trypanosoma cruzi"
"2110","primates","Saguinus fuscicollis","Primates","Callitrichidae","terrestrial","Samuel",-8.16,-62.43,"Trypanosoma devei",0.435,23,23,2110,"Trypanosoma devei"
"2111","primates","Saguinus fuscicollis","Primates","Callitrichidae","terrestrial","Samuel",-8.16,-62.43,"Trypanosoma rangeli",0.087,23,23,2111,"Trypanosoma rangeli"
"2112","primates","Saguinus geoffroyi","Primates","Callitrichidae","terrestrial","La Chorrera, Panama",8.88,-79.78,"Isospora arctopitheci",0.5,8,8,2112,"Isospora arctopitheci"
"2113","primates","Saguinus geoffroyi","Primates","Callitrichidae","terrestrial","Panama",8.537981,-80.782127,"Leishmania braziliensis",0.033,NA,30,2113,"Leishmania braziliensis"
"2114","primates","Saguinus geoffroyi","Primates","Callitrichidae","terrestrial","Panama",8.537981,-80.782127,"Trypanosoma cruzi",NA,NA,NA,2114,"Trypanosoma cruzi"
"2115","primates","Saguinus geoffroyi","Primates","Callitrichidae","terrestrial","Panama",8.537981,-80.782127,"Trypanosoma cruzi",0.12,408,408,2115,"Trypanosoma cruzi"
"2116","primates","Saguinus geoffroyi","Primates","Callitrichidae","terrestrial","Panama",8.537981,-80.782127,"Trypanosoma minasense",NA,NA,NA,2116,"Trypanosoma minasense"
"2117","primates","Saguinus geoffroyi","Primates","Callitrichidae","terrestrial","Panama",8.537981,-80.782127,"Trypanosoma minasense",NA,NA,NA,2117,"Trypanosoma minasense"
"2118","primates","Saguinus geoffroyi","Primates","Callitrichidae","terrestrial","Panama",8.537981,-80.782127,"Trypanosoma minasense",0.36,408,408,2118,"Trypanosoma minasense"
"2119","primates","Saguinus geoffroyi","Primates","Callitrichidae","terrestrial","Panama",8.537981,-80.782127,"Trypanosoma rangeli",0.55,408,408,2119,"Trypanosoma rangeli"
"2120","primates","Saguinus labiatus","Primates","Callitrichidae","terrestrial","Placido de Castro, Brazil",10.28103,-67.13768,"Trypanosoma cruzi",NA,1,NA,2120,"Trypanosoma cruzi"
"2121","primates","Saguinus leucopus","Primates","Callitrichidae","terrestrial","Brazil",-10,-55,"Trypanosoma cruzi",NA,NA,NA,2121,"Trypanosoma cruzi"
"2122","primates","Saguinus leucopus","Primates","Callitrichidae","terrestrial","Columbia",4,-72,"Trypanosoma cruzi",NA,NA,NA,2122,"Trypanosoma cruzi"
"2123","primates","Saguinus midas","Primates","Callitrichidae","terrestrial","Petit Saut",4.91,-53.08,"Plasmodium brasilianum",0.095,95,84,2123,"Plasmodium brasilianum"
"2124","primates","Saguinus midas","Primates","Callitrichidae","terrestrial","Sinnamary region",5.38,-52.95,"Plasmodium brasilianum",0.022,90,90,2124,"Plasmodium brasilianum"
"2125","primates","Saguinus midas","Primates","Callitrichidae","terrestrial","South America",NA,NA,"Plasmodium brasilianum",0.02,174,174,2125,"Plasmodium brasilianum"
"2126","primates","Saguinus midas","Primates","Callitrichidae","terrestrial","Sinnamary region",5.38,-52.95,"Plasmodium vivax",0.034,29,29,2126,"Plasmodium vivax"
"2127","primates","Saguinus midas","Primates","Callitrichidae","terrestrial","Manaus",-1.5,-46.18,"Trypanosoma cruzi",NA,1,NA,2127,"Trypanosoma cruzi"
"2128","primates","Saguinus midas","Primates","Callitrichidae","terrestrial","Poco das Antas",-29.45,-51.66,"Trypanosoma cruzi",0.25,4,4,2128,"Trypanosoma cruzi"
"2129","primates","Saguinus midas","Primates","Callitrichidae","terrestrial","Brazil",-10,-55,"Trypanosoma devei",NA,NA,NA,2129,"Trypanosoma devei"
"2130","primates","Saguinus midas","Primates","Callitrichidae","terrestrial","French Guiana",3.933889,-53.125782,"Trypanosoma devei",NA,NA,NA,2130,"Trypanosoma devei"
"2131","primates","Saguinus midas","Primates","Callitrichidae","terrestrial","State of Para, Brazil",-1.998127,-54.93062,"Trypanosoma devei",0.167,6,6,2131,"Trypanosoma devei"
"2132","primates","Saguinus midas","Primates","Callitrichidae","terrestrial","French Guiana",3.933889,-53.125782,"Trypanosoma minasense",NA,NA,NA,2132,"Trypanosoma minasense"
"2133","primates","Saguinus midas","Primates","Callitrichidae","terrestrial","Petit Saut",4.91,-53.08,"Trypanosoma minasense",0.4,95,84,2133,"Trypanosoma minasense"
"2134","primates","Saguinus midas","Primates","Callitrichidae","terrestrial","Petit Saut",4.91,-53.08,"Trypanosoma rangeli",0.2,95,84,2134,"Trypanosoma rangeli"
"2135","primates","Saguinus niger","Primates","Callitrichidae","terrestrial","Belem, Brazil",-1.45,-48.48,"Trypanosoma devei",1,3,3,2135,"Trypanosoma devei"
"2136","primates","Saguinus nigricollis","Primates","Callitrichidae","terrestrial","Peru",-10,-76,"Trypanosoma cruzi",NA,NA,NA,2136,"Trypanosoma cruzi"
