gmpdprotname
Platynosomum amazonensis
Platynosomum marmoseti
Pleochaetis exilis
Plesiomonas shigelloides
Pneumocystis carinii
Pneumonyssus africanus
Pneumonyssus congoensis
Pneumonyssus dinolti
Pneumonyssus mossambicensis
Pneumonyssus santos-diasi
Pneumonyssus simicola
Pneumonyssus vocalis
Pneumostrongylus calcaratus
Pneumovirus Bovine respiratory syncytial virus
Polymorphus cetaceum
Polymorphus major
Polymorphus meyeri
Polyomavirus Simian agent virus 12
Pomphorhynchus laevis
Porrocaecum decipiens
Porrorchis leibyi
Porrorchis nickoli
Porrorchis oti
Primasubulura jacchi
Primasubulura otolicini
Probstmayria gabonensis
Probstmayria gombensis
Probstmayria goodallae
Probstmayria gorillae
Probstmayria vivipara
Procyotrema marsupiformis
Profilicollis altmani
Profilicollis botulus
Propionibacterium avidum
Prosarcoptes pitheci
Prosthenorchis elegans
Prosthenorchis spirula
Proteus mirabilis
Proteus vulgaris
Protofilaria furcata
Protoparvovirus Carnivore protoparvovirus 1
Protoparvovirus Ungulate protoparvovirus 1
Protospirura muricola
Protospirura numidica
Protostrongylus capensis
Protostrongylus rufescens
Protostrongylus rupricaprae
Protostrongylus rushi
Protostrongylus stilesi
Providencia stuartii
Pseudamphistomum truncatum
Pseudomonas aeruginosa
Pseudomonas alcaligenes
Pseudomonas fluorescens
Pseudomonas luteola
Pseudomonas putida
Pseudomonas stutzeri
Pseudoterranova cattani
Pseudoterranova decipiens
Psorergates cercopitheci
Psoroptes cervinus
Psoroptes cuniculi
Psoroptes ovis
Psoroptes pienaari
Psychrobacter phenylpyruvicus
Pterygodermatites affinis
Pterygodermatites nycticebi
Pulex irritans
Pulex simulans
Pygidiopsis summa
Rahnella aquatilis
Raillietina demerariensis
Respirovirus Human parainfluenza virus 1
Respirovirus Human parainfluenza virus 3
Retortamonas intestinalis
Rhadinovirus Bovine gammaherpesvirus 4
Rhadinovirus Equid gammaherpesvirus 2
Rhadinovirus Human gammaherpesvirus 8
Rhinophaga elongata
Rhinophaga papionis
Rhipicephalus appendiculatus
Rhipicephalus aquatilis
Rhipicephalus arnoldi
Rhipicephalus bursa
Rhipicephalus capensis
Rhipicephalus compositus
Rhipicephalus decoloratus
Rhipicephalus evertsi
Rhipicephalus follis
Rhipicephalus gertrudae
Rhipicephalus glabroscutatum
Rhipicephalus haemaphysaloides
Rhipicephalus kochi
Rhipicephalus lunulatus
Rhipicephalus maculatus
Rhipicephalus microplus
Rhipicephalus muehlensi
Rhipicephalus nitens
Rhipicephalus praetextatus
Rhipicephalus pravus
Rhipicephalus pulchellus
Rhipicephalus punctatus
Rhipicephalus pusillus
Rhipicephalus sanguineus
Rhipicephalus simus
Rhipicephalus sulcatus
Rhipicephalus theileri
Rhipicephalus turanicus
Rhipicephalus zambeziensis
Rhipicephalus zumpti
Rhopalopsyllus lugubris
Rhopalopsyllus lutzi
Rhyncoptes anastosi
Ribeiroia ondatrae
Rickettsia conorii
Rickettsia rickettsii
Rictularia lemuri
Rotavirus Rotavirus A
Rubulavirus Human parainfluenza virus 2
Rubulavirus Mumps virus
Rubulavirus Parainfluenza virus 5
Salmonella enterica
Sandnema digitatum
Sarcocystis alceslatrans
Sarcocystis americana
Sarcocystis arctosi
Sarcocystis arieticanis
Sarcocystis axicuonis
Sarcocystis camelopardalis
Sarcocystis capracanis
Sarcocystis capreolicanis
Sarcocystis capricornis
Sarcocystis cornagliai
Sarcocystis danzani
Sarcocystis dubeyella
Sarcocystis elegans
Sarcocystis felis
Sarcocystis fusiformis
Sarcocystis gazellae
Sarcocystis giraffae
Sarcocystis grueneri
Sarcocystis hemioni
Sarcocystis hemionilatrantis
Sarcocystis hominis
Sarcocystis hydrurgae
Sarcocystis kirkpatricki
Sarcocystis klaseriensis
Sarcocystis melampi
Sarcocystis mephitisi
Sarcocystis mongolica
Sarcocystis neurona
Sarcocystis odocoileocanis
Sarcocystis phacochoeri
Sarcocystis rangi
Sarcocystis sebeki
Sarcocystis silva
Sarcocystis tarandivulpes
Sarcocystis ursusi
Sarcocystis woodhousei
Sarcocystis youngi
Sarcoptes scabiei
Scalopacarus obesus
Schistocephalus solidus
Schistosoma bovis
Schistosoma haematobium
Schistosoma hippopotami
Schistosoma japonicum
Schistosoma mansoni
Schistosoma mattheei
Serratia liquefaciens
Serratia marcescens
Setaria africana
Setaria bicoronata
Setaria caelum
Setaria cervi
Setaria congolensis
Setaria cornuta
Setaria equina
Setaria labiatopapillosa
Setaria scalprum
Setaria yehi
Shigella boydii
Shigella flexneri
Shigella sonnei
Simplexvirus Bovine alphaherpesvirus 2
Simplexvirus Human alphaherpesvirus 1
Simplexvirus Human alphaherpesvirus 2
Skrjabinagia arctica
Skrjabinema ovis
Skrjabinema parva
Skrjabinema rupicaprae
Soboliphyme baturini
Solenopotes binipilosus
Solenopotes burmeisteri
Southwellina hispida
Sparganum mansoni
Speleocola tamarina
Sphaerirostris lancea
Sphaerirostris lanceoides
Spiculopteragia asymmetrica
Spiculopteragia boehmi
Spiculopteragia dagestanica
Spiculopteragia houdemeri
Spiculopteragia mathevossiani
Spiculopteragia odocoilei
Spiculopteragia pursglovei
Spiculopteragia spiculoptera
Spilopsyllus cuniculi
Spilopsyllus inaequalis
Spirocerca lupi
Spirometra erinaceieuropaei
Spirometra janickii
Spirometra mansonoides
Spirura aurangabadensis
Spirura diplocyphos
Spirura marmosetae
Spirura rytipleurites
Spumavirus Simian foamy virus
Staphylococcus albus
Staphylococcus aureus
Staphylococcus auricularis
Staphylococcus cohnii
Staphylococcus epidermidis
Staphylococcus hyicus
Staphylococcus intermedius
Staphylococcus sciuri
Staphylococcus simulans
Staphylococcus warneri
Staphylococcus xylosus
Stenistomera alpina
Stenotrophomonas maltophilia
Stephanofilaria thelazioides
Stephanoprora spinosa
Stephanurus dentatus
Stilesia hepatica
Streptococcus agalactiae
Streptococcus canis
Streptococcus dysgalactiae
Streptococcus equi
Streptococcus equinus
Streptococcus mutans
Streptococcus phocae
Streptococcus pneumoniae
Streptococcus porcinus
Streptococcus pyogenes
Streptococcus sanguinis
Streptococcus suis
Streptococcus uberis
Streptococcus viridans
Streptopharagus armatus
Streptopharagus baylisi
Streptopharagus bifurcum
Streptopharagus pigmentatus
Strigea strigis
Strongyloides cebus
Strongyloides erschovi
Strongyloides fuelleborni
Strongyloides lutrae
Strongyloides martis
Strongyloides mustelorum
Strongyloides papillosus
Strongyloides planiceps
Strongyloides procyonis
Strongyloides stercoralis
Strongyloides vulpis
Strongylus asini
Strongylus edentatus
Strongylus equinus
Strongylus vulgaris
Subulura baeri
Subulura distans
Synosternus caffer
Taenia crassiceps
Taenia crocutae
Taenia hyaenae
Taenia hydatigena
Taenia krabbei
Taenia laticollis
Taenia macrocystis
Taenia madoquae
Taenia martis
Taenia multiceps
Taenia omissa
Taenia ovis
Taenia parva
Taenia pencei
Taenia pisiformis
Taenia polyacantha
Taenia regis
Taenia rileyi
Taenia saginata
Taenia serialis
Taenia solium
Taenia taxidiensis
Taenia twitchelli
Tapironema coronatum
Tarsopsylla octodecimdentata
Teladorsagia boreoarcticus
Teladorsagia circumcincta
Teladorsagia davtiani
Teladorsagia hamata
Tetragynopus aotophilus
Tetrapetalonema nicollei
Tetrapetalonema parvum
Theileria annae
Theileria bicornis
Theileria buffeli
Theileria cervi
Theileria mutans
Theileria parva
Thelazia californiensis
Thelazia callipaeda
Thelazia gulosa
Thrassis fotas
Thysanosoma actinioides
Thysanotaenia lemuris
Toxascaris leonina
Toxocara canis
Toxocara cati
Toxocara genettae
Toxocara mystax
Toxocara tanuki
Toxocara vitulorum
Toxoplasma gondii
Treponema pallidum
Trichinella britovi
Trichinella murrelli
Trichinella nativa
Trichinella nelsoni
Trichinella papuae
Trichinella pseudospiralis
Trichinella sp. T6
Trichinella spiralis
Trichinella zimbabwensis
Trichodectes armatus
Trichodectes canis
Trichodectes colobi
Trichodectes melis
Trichodectes mjoebergi
Trichodectes octomaculatus
Trichodectes pinguis
Trichodectes semiarmatus
Trichomonas intestinalis
Trichophilopterus babakotuphilus
Trichophilopterus ferrisi
Trichophyton mentagrophytes
Trichophyton simii
Trichospirura leptostoma
Trichostrongylus affinis
Trichostrongylus angistris
Trichostrongylus anomalus
Trichostrongylus askivali
Trichostrongylus auriculatus
Trichostrongylus axei
Trichostrongylus capricola
Trichostrongylus colubriformis
Trichostrongylus deflexus
Trichostrongylus dosteri
Trichostrongylus falculatus
Trichostrongylus instabilis
Trichostrongylus minor
Trichostrongylus pietersei
Trichostrongylus probolurus
Trichostrongylus rugatus
Trichostrongylus subtilis
Trichostrongylus thomasi
Trichostrongylus vitrinus
Trichuris campanula
Trichuris capreoli
Trichuris discolor
Trichuris dispar
Trichuris globulosa
Trichuris lemuris
Trichuris ovis
Trichuris skrjabini
Trichuris suis
Trichuris trichiura
Trichuris vulpis
Triodontophorus burchelli
Triodontophorus hartmannae
Triodontophorus nipponicus
Triodontophorus serratus
Troglodytella abrassarti
Troglostrongylus wilsoni
Trypanosoma advieri
Trypanosoma brimonti
Trypanosoma brucei
Trypanosoma cervi
Trypanosoma congolense
Trypanosoma conorhini
Trypanosoma cruzi
Trypanosoma cyclops
Trypanosoma devei
Trypanosoma diasi
Trypanosoma evansi
Trypanosoma hippicum
Trypanosoma irangiense
Trypanosoma lambrechti
Trypanosoma lesourdi
Trypanosoma minasense
Trypanosoma mycetae
Trypanosoma perodictici
Trypanosoma pestanai
Trypanosoma primatum
Trypanosoma rangeli
Trypanosoma sanmartini
Trypanosoma simiae
Trypanosoma theileri
Trypanosoma venezuelense
Trypanosoma vivax
Trypanoxyuris atelis
Trypanoxyuris atelophora
Trypanoxyuris brachytelesi
Trypanoxyuris callicebi
Trypanoxyuris callis
Trypanoxyuris callithricis
Trypanoxyuris clementinae
Trypanoxyuris croizati
Trypanoxyuris goeldii
Trypanoxyuris lagothricis
Trypanoxyuris microon
Trypanoxyuris minutus
Trypanoxyuris oedipi
Trypanoxyuris satanas
Trypanoxyuris sceleratus
Trypanoxyuris trypanuris
Tunga penetrans
Umingmakstrongylus pallikuukensis
Uncinaria criniformis
Uncinaria hamiltoni
Unicinaria lucasi
Unicinaria stenocephala
Varestrongylus alces
Varestrongylus alpenae
Varestrongylus capreoli
Varestrongylus sagittatus
Varicellovirus Bovine alphaherpesvirus 1
Varicellovirus Canid alphaherpes virus 1
Varicellovirus Caprine alphaherpesvirus 1
Varicellovirus Cercopithecine alphaherpesvirus 9
Varicellovirus Cervid alphaherpesvirus 1
Varicellovirus Cervid alphaherpesvirus 2
Varicellovirus Equid alphaherpesvirus 1
Varicellovirus Equid alphaherpesvirus 4
Varicellovirus Felid alphaherpesvirus 1
Varicellovirus Phocid alphaherpes virus 1
Varicellovirus Suid alphaherpesvirus 1
Versteria mustelae
Vesiculovirus Indiana vesiculovirus
Vesiculovirus Klamath virus
Vesiculovirus New Jersey vesiculovirus
Vesivirus Feline calicivirus
Vesivirus Vesicular exanthema of swine virus
Vibrio alginolyticus
Vibrio cholerae
Vibrio fluvialis
Vibrio parahaemolyticus
Vigisospirura potekhina
Vogeloides felis
Watsonius deschieni
Wuchereria bancrofti
Wuchereria kalimantani
Xenopsylla cryptonella
Xenopsylla cunicularis
Yersinia aldovae
Yersinia enterocolitica
Yersinia frederiksenii
Yersinia intermedia
Yersinia kristensenii
Yersinia pestis
Yersinia pseudotuberculosis
Zonorchis goliath
Zygocotyle lunata
